sample_id,user_id,item_id,valence_score,arousal_score,preference_label,rating,item_popularity_score,item_category,delta,theta,alpha,beta,gamma
1204,13,5,5.9903,5.0388,1,4,0.346,article,757.3941040039062,303.37860107421875,567.0652465820312,102.57471466064453,5.607323169708252
1205,13,6,6.5071,5.205,1,3,0.6321,movie,806.70849609375,400.78961181640625,522.3831176757812,84.44873809814453,4.5116047859191895
1206,13,7,5.7013,4.4022,1,4,0.682,short_video,798.0517578125,429.51556396484375,482.9828186035156,91.18993377685547,4.492025852203369
1207,13,8,6.5373,4.6576,1,4,0.6102,music,701.2236328125,324.5728759765625,576.429443359375,104.39068603515625,5.896086692810059
1208,13,9,4.631,5.1847,0,3,0.1564,short_video,973.9136352539062,471.28875732421875,381.8866271972656,80.3865737915039,4.152099609375
1209,13,10,5.9894,4.012,1,4,0.6314,movie,781.02734375,420.90301513671875,485.45257568359375,94.64905548095703,5.030636310577393
1210,13,11,4.241,5.4833,0,3,0.2622,article,854.82568359375,402.77935791015625,490.7650451660156,85.1176528930664,3.9326462745666504
1211,13,12,4.599,6.9014,0,2,0.5585,short_video,1199.5494384765625,532.080322265625,280.7458190917969,56.495399475097656,3.6205551624298096
1212,13,13,5.2899,4.6871,0,3,0.1941,game,746.094970703125,431.76275634765625,534.0155639648438,85.52770233154297,3.79533052444458
1213,13,14,5.5146,4.569,1,4,0.6098,music,826.2540893554688,405.915771484375,484.7129821777344,91.40064239501953,4.449285507202148
1214,13,15,5.6724,4.4611,0,3,0.3086,article,1012.1535034179688,374.72607421875,431.94903564453125,82.00714874267578,3.7230162620544434
1215,13,16,4.4233,5.9273,1,4,0.2171,music,811.159912109375,411.5521545410156,519.7374877929688,82.475341796875,3.9977529048919678
1216,13,17,4.689,6.7307,1,4,0.6712,game,774.1453247070312,450.7818908691406,512.5778198242188,81.72135162353516,4.650035381317139
1217,13,18,5.0005,4.9313,0,2,0.5601,music,1017.5075073242188,408.7135009765625,442.89227294921875,69.0679702758789,4.467866897583008
1218,13,19,4.9577,5.2034,0,3,0.3512,music,889.4539184570312,452.3575439453125,451.37939453125,79.46844482421875,3.4402456283569336
1219,13,20,5.2448,2.3628,1,4,0.8102,game,765.490234375,344.02764892578125,545.5936279296875,98.50369262695312,4.97252893447876
1220,13,21,4.826,4.2579,0,2,0.3916,movie,900.89892578125,523.345458984375,379.6854553222656,81.7936019897461,3.803370237350464
1221,13,22,6.2607,5.0075,0,2,0.508,movie,909.4843139648438,465.0946044921875,403.9142150878906,85.60440063476562,4.53333044052124
1222,13,23,4.6029,3.2769,0,3,0.5668,music,1019.8916625976562,432.45806884765625,419.9092712402344,70.62704467773438,3.9522268772125244
1223,13,24,3.4715,6.0724,0,3,0.3499,movie,1121.2293701171875,497.89410400390625,332.62457275390625,62.69871520996094,3.3209104537963867
1224,13,25,6.4586,5.9711,1,3,0.6157,game,894.527099609375,357.5673522949219,455.71429443359375,99.4141845703125,4.055607318878174
1225,13,26,4.704,5.1965,1,4,0.3697,article,788.9929809570312,428.67205810546875,502.3250427246094,86.86991119384766,4.541524410247803
1226,13,27,5.029,5.0674,1,3,0.3985,movie,732.169189453125,429.89501953125,509.0135192871094,95.30555725097656,4.327347755432129
1227,13,28,5.6544,4.78,1,3,0.7962,movie,682.0244750976562,456.7198486328125,548.1183471679688,85.18116760253906,4.987071514129639
1228,13,29,5.1545,5.3174,1,3,0.261,movie,778.7081909179688,406.0595397949219,535.1739501953125,83.89093780517578,5.201460361480713
1229,13,30,6.6576,5.5345,1,3,0.0822,game,710.707763671875,384.96923828125,543.177490234375,99.10595703125,3.9878604412078857
1230,13,31,7.1933,6.0791,1,4,0.8335,music,554.8469848632812,352.09320068359375,608.1812744140625,114.95367431640625,5.019497394561768
1231,13,32,5.1522,5.1415,0,3,0.9275,game,913.959228515625,409.9751281738281,443.61376953125,86.52208709716797,4.378328800201416
1232,13,33,5.8488,4.4501,1,5,0.4,movie,953.515625,312.683837890625,470.04364013671875,94.69699096679688,4.565215587615967
1233,13,34,4.5424,5.9452,0,2,0.126,music,889.1299438476562,478.4310302734375,479.8251953125,64.80530548095703,4.305159568786621
1234,13,35,5.9506,6.295,1,4,0.423,game,589.3829956054688,245.17514038085938,629.1487426757812,127.9508285522461,5.198568820953369
1235,13,36,7.0402,4.9141,1,3,0.4289,game,683.921630859375,368.83526611328125,548.7229614257812,106.74603271484375,4.31580924987793
1236,13,37,5.9562,6.1772,1,4,0.4527,game,776.2892456054688,345.6893005371094,490.9688415527344,110.95744323730469,5.660080909729004
1237,13,38,4.9523,6.4405,0,3,0.2472,short_video,990.426025390625,471.7101745605469,405.1044006347656,70.67503356933594,3.739105701446533
1238,13,39,4.3163,3.4288,0,2,0.641,game,865.6277465820312,454.14630126953125,443.61602783203125,84.76399230957031,4.672796726226807
1239,13,40,3.9969,5.4165,0,3,0.6282,article,815.64599609375,443.2519836425781,509.31494140625,76.06475067138672,4.70349645614624
1240,13,41,3.4732,4.2083,0,3,0.1833,game,1207.2713623046875,451.4251708984375,339.6595153808594,57.03095245361328,3.419490098953247
1241,13,42,5.5622,6.7594,1,4,0.668,music,710.7835083007812,354.7755126953125,541.6220703125,106.05668640136719,5.093857765197754
1242,13,43,5.3117,5.6076,1,4,0.8862,music,755.8732299804688,321.1226806640625,532.3207397460938,109.87084197998047,3.6576263904571533
1243,13,44,6.658,6.1642,1,4,0.5429,music,680.4157104492188,379.23638916015625,538.1068725585938,107.16952514648438,4.572953224182129
1244,13,45,5.2313,6.4482,0,3,0.4165,game,950.40087890625,353.3857727050781,499.2389221191406,77.63513946533203,4.231497764587402
1245,13,46,5.8232,4.5484,1,3,0.4646,music,815.3271484375,370.375732421875,539.8070068359375,85.63873291015625,4.017813205718994
1246,13,47,5.8887,6.3736,1,3,0.6491,article,973.2051391601562,412.7388916015625,434.9771423339844,78.8152847290039,3.805215358734131
1247,13,48,4.7655,3.283,1,3,0.1505,game,772.3499145507812,368.59149169921875,472.83319091796875,112.82862854003906,4.46733283996582
1248,13,49,4.7049,5.4243,1,5,0.541,article,600.7539672851562,382.0791320800781,567.8966064453125,110.35818481445312,5.891157150268555
1249,13,50,5.4997,4.7567,1,3,0.4036,short_video,824.8884887695312,401.0546875,484.66436767578125,92.14525604248047,4.7722368240356445
1250,13,51,6.2573,5.2566,1,4,0.8639,music,844.0593872070312,359.65972900390625,543.16943359375,81.42676544189453,4.892511367797852
1251,13,52,4.3904,5.4634,0,3,0.4566,music,936.0369262695312,500.4756164550781,367.23046875,84.03089141845703,4.744073390960693
1252,13,53,5.0686,5.9005,1,3,0.8413,short_video,794.7412109375,424.560546875,549.6652221679688,73.72108459472656,4.149781703948975
1253,13,54,3.6691,5.3423,0,2,0.249,music,1249.8748779296875,402.9368896484375,355.31451416015625,56.282958984375,3.5897653102874756
1254,13,55,5.4208,3.1621,1,4,0.6427,music,777.69775390625,435.06988525390625,517.1224365234375,83.13068389892578,4.41202449798584
1255,13,56,4.4465,4.7854,0,3,0.5792,article,891.5924682617188,549.0905151367188,378.52301025390625,78.30833435058594,3.5680887699127197
1256,13,57,5.0025,4.7113,1,3,0.2955,game,791.24072265625,379.14886474609375,526.8245849609375,90.68724060058594,5.003452777862549
1257,13,58,6.5737,4.7994,1,3,0.5442,movie,622.8365478515625,355.78887939453125,547.62451171875,120.55097961425781,4.698657035827637
1258,13,59,6.9194,5.3597,1,4,0.7707,game,573.4161987304688,348.1825256347656,660.9627685546875,98.3906021118164,3.978419542312622
1259,13,60,6.1406,6.088,1,3,0.4198,game,952.0234375,443.5572814941406,378.4192810058594,90.96524810791016,4.30634069442749
1260,13,61,3.9568,4.8908,0,2,0.1555,article,927.7955932617188,482.8212585449219,396.5598449707031,80.57572937011719,4.0671305656433105
1261,13,62,5.1008,5.0653,0,3,0.4956,short_video,1106.16845703125,459.75146484375,337.94171142578125,73.43365478515625,3.452294111251831
1262,13,63,5.2811,6.0263,0,3,0.2886,movie,787.7454223632812,462.5207824707031,501.6845703125,80.09550476074219,4.032698154449463
1263,13,64,6.8719,4.6355,1,4,0.4152,movie,817.1406860351562,355.8038330078125,546.72412109375,85.91712188720703,4.836019039154053
1264,13,65,6.0083,4.9371,0,3,0.4796,short_video,984.10595703125,455.16912841796875,399.1145935058594,76.42828369140625,4.745136737823486
1265,13,66,4.3747,5.6869,0,3,0.1537,movie,984.6259155273438,428.946044921875,458.33221435546875,65.33289337158203,4.470719814300537
1266,13,67,5.8852,5.0769,1,3,0.1658,music,686.1806030273438,479.5573425292969,494.0166015625,95.2894058227539,4.701139450073242
1267,13,68,4.8142,3.6373,1,3,0.6182,movie,901.6028442382812,356.1294250488281,479.6456604003906,89.30452728271484,5.952863693237305
1268,13,69,4.5225,4.0161,1,3,0.3722,movie,851.619873046875,400.49908447265625,494.8720703125,85.05797576904297,4.262511253356934
1269,13,70,4.8685,3.4558,0,3,0.0714,article,891.3367309570312,377.4133605957031,504.06683349609375,81.19451904296875,3.798060894012451
1270,13,71,5.7898,4.7591,1,4,0.6867,movie,762.8273315429688,336.0751953125,552.0933837890625,98.90929412841797,4.920966148376465
1271,13,72,5.5113,3.3861,0,3,0.5677,movie,904.7473754882812,433.2525634765625,463.57745361328125,77.57099151611328,3.737612009048462
1272,13,73,4.3183,2.7718,0,2,0.3287,article,997.997802734375,431.1626892089844,425.6410217285156,72.60851287841797,3.845362663269043
1273,13,74,7.639,6.1544,1,4,0.2113,movie,657.5309448242188,322.9916687011719,559.3687744140625,117.112060546875,5.480334758758545
1274,13,75,5.0945,5.3455,1,3,0.6976,article,852.7936401367188,391.4757080078125,476.9453125,91.32613372802734,4.907243251800537
1275,13,76,6.4339,4.1573,1,3,0.5865,movie,788.1580200195312,410.1778564453125,451.5840759277344,106.55818939208984,4.348957538604736
1276,13,77,6.0976,5.193,1,3,0.9155,movie,731.1036987304688,460.9058837890625,515.8609008789062,85.59011840820312,4.792133808135986
1277,13,78,6.1124,4.8931,1,4,0.6035,movie,912.2345581054688,422.48394775390625,454.80712890625,82.02600860595703,3.635058641433716
1278,13,79,4.9457,5.6358,1,4,0.5957,short_video,619.7457885742188,423.522216796875,579.4224853515625,95.25043487548828,4.700924873352051
1279,13,80,4.5208,4.3173,0,3,0.4584,short_video,1048.9681396484375,458.46875,393.1227111816406,67.4609603881836,3.535362720489502
1280,13,81,5.1382,6.6262,0,2,0.6936,game,1108.8197021484375,486.4478759765625,355.8730773925781,60.79096603393555,3.810948133468628
1281,13,82,6.3352,6.1523,1,4,0.6514,music,780.48095703125,382.0220947265625,484.2892150878906,103.91513061523438,5.170682907104492
1282,13,83,6.9378,4.7387,1,4,0.7776,movie,766.1486206054688,381.78375244140625,532.6638793945312,92.72474670410156,4.7401442527771
1283,13,84,5.848,5.0964,0,3,0.3725,game,979.3182983398438,454.4007263183594,369.55706787109375,84.98456573486328,5.313158988952637
1284,13,85,5.9211,5.7057,1,4,0.3928,music,795.9701538085938,365.80322265625,542.0817260742188,87.55026245117188,5.717007160186768
1285,13,86,5.5491,6.0648,1,4,0.3825,game,703.0431518554688,369.9101257324219,551.63623046875,100.84900665283203,5.217407703399658
1286,13,87,5.3778,5.9632,0,4,0.688,short_video,875.455322265625,461.9876708984375,470.31719970703125,73.77194213867188,4.383674621582031
1287,13,88,5.0376,4.357,0,3,0.8173,article,766.7191772460938,430.3351135253906,493.8163146972656,93.42095947265625,4.192008018493652
1288,13,89,6.4248,6.8594,1,4,0.3873,game,765.55810546875,387.510498046875,487.02685546875,104.61665344238281,5.3424763679504395
1289,13,90,5.5113,5.9015,1,4,0.3954,movie,853.365234375,417.03643798828125,445.02801513671875,94.71219635009766,5.409901142120361
1290,13,91,5.9491,5.0264,0,3,0.5779,music,927.2058715820312,421.39495849609375,450.7928161621094,79.00402069091797,4.914647102355957
1291,13,92,3.9139,5.5413,0,3,0.4389,article,916.82373046875,509.57550048828125,400.3957824707031,75.90087127685547,4.395192623138428
1292,13,93,5.3695,6.1395,1,4,0.7215,game,742.2060546875,360.88397216796875,487.5625,116.29729461669922,4.090640544891357
1293,13,94,4.3945,3.4563,1,3,0.0952,short_video,907.2379760742188,444.4815673828125,468.6133728027344,71.95911407470703,4.728552341461182
1294,13,95,5.3225,7.5429,1,4,0.3043,game,718.1593627929688,399.8572998046875,549.3304443359375,92.35718536376953,4.746364116668701
1295,13,96,5.8307,5.1559,1,3,0.3138,movie,803.0830078125,497.5748291015625,447.8540954589844,83.64058685302734,5.098572254180908
1296,13,97,6.0872,4.9097,1,4,0.0895,article,749.6788940429688,383.05682373046875,497.8199157714844,105.34800720214844,4.759187698364258
1297,13,98,5.3704,4.7014,0,2,0.2762,short_video,996.3408813476562,525.9524536132812,363.647705078125,69.03594207763672,3.8362627029418945
1298,13,99,5.1528,4.1203,1,4,0.2859,article,668.1310424804688,384.7735595703125,529.5642700195312,109.42794036865234,5.185586929321289
1299,13,100,5.0557,5.2002,0,3,0.4499,article,825.5358276367188,454.382568359375,427.2713928222656,95.41779327392578,5.3319549560546875
1300,14,1,4.4018,3.4764,0,3,0.6261,short_video,902.9913940429688,494.3096618652344,446.87841796875,67.83539581298828,4.258713245391846
1301,14,2,6.5126,4.3204,1,3,0.3595,music,738.0197143554688,351.5784912109375,547.1649169921875,99.94071197509766,5.365283489227295
1302,14,3,6.2773,5.5264,1,3,0.7815,movie,741.2940063476562,333.06182861328125,545.0153198242188,105.91690063476562,3.999709129333496
1303,14,4,4.4938,4.2759,1,2,0.3481,movie,874.0471801757812,391.05859375,510.50128173828125,78.96788787841797,4.175851821899414
1304,14,5,5.1103,4.6608,0,3,0.346,article,827.3875122070312,467.9989013671875,458.9605407714844,83.46532440185547,4.8369669914245605
1305,14,6,5.1305,5.2406,1,3,0.6321,movie,794.4517211914062,373.52886962890625,556.2490234375,83.33680725097656,4.3079118728637695
1306,14,7,5.6255,3.4507,1,3,0.682,short_video,939.3333129882812,448.68902587890625,472.3522033691406,65.1969223022461,4.288630485534668
1307,14,8,4.8478,5.6303,1,4,0.6102,music,875.9412231445312,413.4267883300781,450.89031982421875,90.55594635009766,4.784686088562012
1308,14,9,5.8381,2.4705,1,4,0.1564,short_video,756.2138671875,340.82647705078125,533.85498046875,104.27716064453125,4.614464282989502
1309,14,10,5.792,4.624,1,3,0.6314,movie,702.388671875,346.9900207519531,549.0816650390625,107.8813705444336,4.4288740158081055
1310,14,11,6.2375,3.8752,0,3,0.2622,article,848.4074096679688,447.34564208984375,460.4302673339844,83.79896545410156,5.352229595184326
1311,14,12,5.2586,4.119,1,4,0.5585,short_video,739.0213012695312,372.7542724609375,463.2205505371094,120.31475830078125,4.780529975891113
1312,14,13,3.4772,4.0727,0,2,0.1941,game,904.0451049804688,494.39117431640625,424.5506896972656,75.03543853759766,3.5444161891937256
1313,14,14,3.8632,2.986,0,2,0.6098,music,1023.6082153320312,401.02130126953125,401.3099365234375,82.3204116821289,4.330431938171387
1314,14,15,3.6651,4.7517,0,3,0.3086,article,878.905517578125,546.4400634765625,395.30145263671875,75.53226470947266,4.310859203338623
1315,14,16,5.8571,5.3093,0,4,0.2171,music,900.4085083007812,472.0064697265625,445.5943298339844,74.54122161865234,3.7185847759246826
1316,14,17,5.3307,3.4365,1,4,0.6712,game,807.7538452148438,392.118408203125,476.9925231933594,99.42141723632812,5.064504146575928
1317,14,18,5.0045,3.613,1,3,0.5601,music,954.4827270507812,396.3572998046875,462.71002197265625,77.03927612304688,4.660943508148193
1318,14,19,4.7621,6.1265,1,4,0.3512,music,760.6613159179688,296.7987976074219,518.2122802734375,117.68518829345703,4.8076043128967285
1319,14,20,4.5729,5.6483,0,4,0.8102,game,1054.4676513671875,344.4132080078125,414.91680908203125,86.32666015625,4.103817939758301
1320,14,21,5.0762,4.7291,1,4,0.3916,movie,851.5228881835938,399.116455078125,456.7796936035156,95.29339599609375,5.697103977203369
1321,14,22,5.4247,3.9318,0,2,0.508,movie,882.7247924804688,472.6756591796875,453.2972106933594,75.02447509765625,4.1077961921691895
1322,14,23,5.3551,6.059,0,3,0.5668,music,1024.8153076171875,359.30291748046875,407.04638671875,90.22901916503906,4.386163711547852
1323,14,24,5.4183,4.844,1,3,0.3499,movie,737.08349609375,433.3629150390625,512.7077026367188,92.60853576660156,3.9918713569641113
1324,14,25,5.4867,6.0437,1,4,0.6157,game,781.6513061523438,488.9409484863281,428.00958251953125,95.88558197021484,4.801255226135254
1325,14,26,4.7406,5.7925,0,3,0.3697,article,943.178466796875,491.636474609375,384.4884338378906,80.35356903076172,3.898791551589966
1326,14,27,5.0481,3.752,1,3,0.3985,movie,823.5221557617188,553.7069091796875,402.6233825683594,81.62559509277344,3.8900678157806396
1327,14,28,5.2649,6.6425,1,4,0.7962,movie,725.4779663085938,385.34332275390625,539.9947509765625,97.73421478271484,4.3048882484436035
1328,14,29,5.0334,6.4344,0,3,0.261,movie,812.6776733398438,444.4292907714844,458.50531005859375,92.23350524902344,4.2211079597473145
1329,14,30,5.2813,5.0833,0,4,0.0822,game,748.919189453125,444.7051086425781,510.8799743652344,87.01567077636719,4.890519618988037
1330,14,31,4.5388,6.1739,0,2,0.8335,music,1098.6180419921875,487.1234130859375,379.56475830078125,55.97529602050781,3.1111857891082764
1331,14,32,5.9099,6.2983,1,3,0.9275,game,634.1912231445312,395.96673583984375,601.1900634765625,93.11839294433594,4.463756084442139
1332,14,33,6.6532,6.1976,1,3,0.4,movie,642.0033569335938,450.7556457519531,563.8111572265625,90.24761962890625,4.531035900115967
1333,14,34,5.0698,3.9511,1,4,0.126,music,855.9646606445312,301.54461669921875,464.1639099121094,116.10737609863281,4.848405838012695
1334,14,35,5.6114,4.8624,1,4,0.423,game,766.6129760742188,346.1688232421875,535.7384033203125,99.8789291381836,5.252389430999756
1335,14,36,5.9037,3.5892,1,3,0.4289,game,735.8261108398438,512.9530639648438,454.485107421875,90.58612060546875,4.834025859832764
1336,14,37,5.6868,4.8108,1,4,0.4527,game,706.4651489257812,378.0380859375,568.7018432617188,93.88970947265625,4.401043891906738
1337,14,38,6.4816,5.3179,0,2,0.2472,short_video,1084.4036865234375,355.0138854980469,423.90069580078125,76.13279724121094,3.7703421115875244
1338,14,39,3.189,4.3041,0,3,0.641,game,1193.4251708984375,497.333740234375,296.16876220703125,61.93077087402344,2.8933537006378174
1339,14,40,5.0723,5.4496,0,3,0.6282,article,846.629638671875,540.67236328125,421.37359619140625,73.83354187011719,4.754735469818115
1340,14,41,5.7024,5.9789,1,3,0.1833,game,835.84765625,313.1447448730469,529.9573974609375,97.31806182861328,4.730894088745117
